working_df_idx,original_samplename,chunk_id,filepath,primary_label,secondary_labels,matches_primary,matches_secondary,top_class
26945,yecspi2-XC389574,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC389574.ogg,yecspi2,[''],False,False,swatan1
26945,yecspi2-XC389574,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC389574.ogg,yecspi2,[''],False,False,eurcoo
26945,yecspi2-XC389574,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC389574.ogg,yecspi2,[''],False,False,commoo3
26946,yecspi2-XC391509,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC391509.ogg,yecspi2,[''],False,False,bcwspi1
26946,yecspi2-XC391509,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC391509.ogg,yecspi2,[''],False,False,bcwspi1
26946,yecspi2-XC391509,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC391509.ogg,yecspi2,[''],False,False,bcwspi1
26946,yecspi2-XC391509,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC391509.ogg,yecspi2,[''],False,False,bcwspi1
26946,yecspi2-XC391509,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC391509.ogg,yecspi2,[''],False,False,bcwspi1
26946,yecspi2-XC391509,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC391509.ogg,yecspi2,[''],False,False,cogwar1
26946,yecspi2-XC391509,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC391509.ogg,yecspi2,[''],False,False,cogwar1
26946,yecspi2-XC391509,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC391509.ogg,yecspi2,[''],False,False,bcwspi1
26946,yecspi2-XC391509,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC391509.ogg,yecspi2,[''],False,False,bcwspi1
26947,yecspi2-XC414192,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC414192.ogg,yecspi2,[''],False,False,wincis3
26947,yecspi2-XC414192,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC414192.ogg,yecspi2,[''],False,False,reboxp1
26948,yecspi2-XC422991,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,rhptyr1
26948,yecspi2-XC422991,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,commoo3
26948,yecspi2-XC422991,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,putsun1
26948,yecspi2-XC422991,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,brthum
26948,yecspi2-XC422991,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,putsun1
26948,yecspi2-XC422991,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,crcwar
26948,yecspi2-XC422991,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,putsun1
26948,yecspi2-XC422991,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,rhptyr1
26948,yecspi2-XC422991,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,rook1
26948,yecspi2-XC422991,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,buwcin1
26948,yecspi2-XC422991,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC422991.ogg,yecspi2,[''],False,False,crcwar
26949,yecspi2-XC427190,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC427190.ogg,yecspi2,[''],False,False,putsun1
26950,yecspi2-XC435971,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC435971.ogg,yecspi2,[''],False,False,orcwar
26950,yecspi2-XC435971,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC435971.ogg,yecspi2,[''],False,False,euroys1
26950,yecspi2-XC435971,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC435971.ogg,yecspi2,[''],False,False,cobtan1
26950,yecspi2-XC435971,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC435971.ogg,yecspi2,[''],False,False,bcwspi1
26950,yecspi2-XC435971,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC435971.ogg,yecspi2,[''],False,False,bcwspi1
26950,yecspi2-XC435971,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC435971.ogg,yecspi2,[''],False,False,affeag1
26950,yecspi2-XC435971,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC435971.ogg,yecspi2,[''],False,False,bcwspi1
26951,yecspi2-XC435973,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC435973.ogg,yecspi2,[''],False,False,buwcin1
26952,yecspi2-XC440219,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC440219.ogg,yecspi2,[''],False,False,crcwar
26953,yecspi2-XC440975,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC440975.ogg,yecspi2,[''],False,False,slafin1
26953,yecspi2-XC440975,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC440975.ogg,yecspi2,[''],False,False,sooowl1
26953,yecspi2-XC440975,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC440975.ogg,yecspi2,[''],False,False,bcwspi1
26954,yecspi2-XC440976,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC440976.ogg,yecspi2,['yebfly1'],False,False,tutspi1
26954,yecspi2-XC440976,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC440976.ogg,yecspi2,['yebfly1'],False,False,graspa
26955,yecspi2-XC442997,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC442997.ogg,yecspi2,[''],False,False,barswa
26955,yecspi2-XC442997,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC442997.ogg,yecspi2,[''],False,False,eurser1
26955,yecspi2-XC442997,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC442997.ogg,yecspi2,[''],False,False,trepip
26955,yecspi2-XC442997,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC442997.ogg,yecspi2,[''],False,False,trepip
26955,yecspi2-XC442997,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC442997.ogg,yecspi2,[''],False,False,trepip
26956,yecspi2-XC443407,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC443407.ogg,yecspi2,['purgal2'],False,False,bcwspi1
26956,yecspi2-XC443407,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC443407.ogg,yecspi2,['purgal2'],False,False,commoo3
26956,yecspi2-XC443407,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC443407.ogg,yecspi2,['purgal2'],False,False,bcwspi1
26957,yecspi2-XC443408,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC443408.ogg,yecspi2,[''],False,False,sooowl1
26958,yecspi2-XC444255,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC444255.ogg,yecspi2,[''],False,False,buwcin1
26958,yecspi2-XC444255,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC444255.ogg,yecspi2,[''],False,False,sooowl1
26959,yecspi2-XC454508,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC454508.ogg,yecspi2,[''],False,False,bcwspi1
26959,yecspi2-XC454508,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC454508.ogg,yecspi2,[''],False,False,wilpta
26960,yecspi2-XC460427,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC460427.ogg,yecspi2,[''],False,False,crcwar
26960,yecspi2-XC460427,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC460427.ogg,yecspi2,[''],False,False,wincis3
26960,yecspi2-XC460427,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC460427.ogg,yecspi2,[''],False,False,wincis3
26960,yecspi2-XC460427,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC460427.ogg,yecspi2,[''],False,False,crcwar
26960,yecspi2-XC460427,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC460427.ogg,yecspi2,[''],False,False,crcwar
26960,yecspi2-XC460427,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC460427.ogg,yecspi2,[''],False,False,bcwspi1
26960,yecspi2-XC460427,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC460427.ogg,yecspi2,[''],False,False,crcwar
26961,yecspi2-XC466516,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC466516.ogg,yecspi2,['blbgra1'],False,False,bcwspi1
26961,yecspi2-XC466516,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC466516.ogg,yecspi2,['blbgra1'],False,False,absfin1
26961,yecspi2-XC466516,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC466516.ogg,yecspi2,['blbgra1'],False,False,eurnut2
26961,yecspi2-XC466516,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC466516.ogg,yecspi2,['blbgra1'],False,False,lecspa
26961,yecspi2-XC466516,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC466516.ogg,yecspi2,['blbgra1'],False,False,bcwspi1
26962,yecspi2-XC482672,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482672.ogg,yecspi2,['grekis'],False,False,trokin
26962,yecspi2-XC482672,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482672.ogg,yecspi2,['grekis'],False,False,dunnoc1
26962,yecspi2-XC482672,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482672.ogg,yecspi2,['grekis'],False,False,comswi
26962,yecspi2-XC482672,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482672.ogg,yecspi2,['grekis'],False,False,comswi
26963,yecspi2-XC482673,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482673.ogg,yecspi2,['grekis'],False,False,dunnoc1
26963,yecspi2-XC482673,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482673.ogg,yecspi2,['grekis'],False,False,unstit1
26963,yecspi2-XC482673,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482673.ogg,yecspi2,['grekis'],False,False,gybpri1
26963,yecspi2-XC482673,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482673.ogg,yecspi2,['grekis'],False,False,gyctyr2
26963,yecspi2-XC482673,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482673.ogg,yecspi2,['grekis'],False,False,bubtyr1
26963,yecspi2-XC482673,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482673.ogg,yecspi2,['grekis'],False,False,whctyr1
26963,yecspi2-XC482673,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482673.ogg,yecspi2,['grekis'],False,False,tutspi1
26963,yecspi2-XC482673,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482673.ogg,yecspi2,['grekis'],False,False,barswa
26963,yecspi2-XC482673,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC482673.ogg,yecspi2,['grekis'],False,False,watrai1
26964,yecspi2-XC48786,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48786.ogg,yecspi2,[''],False,False,eurbla
26964,yecspi2-XC48786,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48786.ogg,yecspi2,[''],False,False,spobar1
26964,yecspi2-XC48786,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48786.ogg,yecspi2,[''],False,False,winwre4
26964,yecspi2-XC48786,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48786.ogg,yecspi2,[''],False,False,putsun1
26964,yecspi2-XC48786,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48786.ogg,yecspi2,[''],False,False,rhptyr1
26964,yecspi2-XC48786,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48786.ogg,yecspi2,[''],False,False,crcwar
26964,yecspi2-XC48786,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48786.ogg,yecspi2,[''],False,False,crcwar
26964,yecspi2-XC48786,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48786.ogg,yecspi2,[''],False,False,pygwoo1
26965,yecspi2-XC48944,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48944.ogg,yecspi2,[''],False,False,rhptyr1
26965,yecspi2-XC48944,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48944.ogg,yecspi2,[''],False,False,bcwspi1
26966,yecspi2-XC48945,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48945.ogg,yecspi2,[''],False,False,bcwspi1
26966,yecspi2-XC48945,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48945.ogg,yecspi2,[''],False,False,cogwar1
26966,yecspi2-XC48945,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48945.ogg,yecspi2,[''],False,False,bcwspi1
26966,yecspi2-XC48945,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48945.ogg,yecspi2,[''],False,False,bcwspi1
26966,yecspi2-XC48945,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48945.ogg,yecspi2,[''],False,False,buswid1
26966,yecspi2-XC48945,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC48945.ogg,yecspi2,[''],False,False,bcwspi1
26967,yecspi2-XC504762,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC504762.ogg,yecspi2,[''],False,False,rhptyr1
26968,yecspi2-XC513242,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC513242.ogg,yecspi2,[''],False,False,cirbun1
26969,yecspi2-XC516438,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516438.ogg,yecspi2,[''],False,False,bcwspi1
26969,yecspi2-XC516438,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516438.ogg,yecspi2,[''],False,False,marcre1
26969,yecspi2-XC516438,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516438.ogg,yecspi2,[''],False,False,yercac1
26970,yecspi2-XC516439,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516439.ogg,yecspi2,[''],False,False,whttyr1
26970,yecspi2-XC516439,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516439.ogg,yecspi2,[''],False,False,misthr1
26970,yecspi2-XC516439,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516439.ogg,yecspi2,[''],False,False,wincis3
26970,yecspi2-XC516439,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516439.ogg,yecspi2,[''],False,False,glgtan1
26970,yecspi2-XC516439,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516439.ogg,yecspi2,[''],False,False,credor1
26970,yecspi2-XC516439,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516439.ogg,yecspi2,[''],False,False,crcwar
26970,yecspi2-XC516439,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516439.ogg,yecspi2,[''],False,False,whttyr1
26971,yecspi2-XC516442,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,crcwar
26971,yecspi2-XC516442,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,crcwar
26971,yecspi2-XC516442,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,crcwar
26971,yecspi2-XC516442,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,wincis3
26971,yecspi2-XC516442,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,blbgra1
26971,yecspi2-XC516442,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,wincis3
26971,yecspi2-XC516442,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,crcwar
26971,yecspi2-XC516442,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,bcwspi1
26971,yecspi2-XC516442,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,crcwar
26971,yecspi2-XC516442,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,bcwspi1
26971,yecspi2-XC516442,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,brnowl
26971,yecspi2-XC516442,11,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516442.ogg,yecspi2,[''],False,False,agitit1
26972,yecspi2-XC516443,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,commoo3
26972,yecspi2-XC516443,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,swyrob1
26972,yecspi2-XC516443,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,yercac1
26972,yecspi2-XC516443,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,crcwar
26972,yecspi2-XC516443,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,crcwar
26972,yecspi2-XC516443,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,eurjay1
26972,yecspi2-XC516443,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,whttyr1
26972,yecspi2-XC516443,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,grswoo
26972,yecspi2-XC516443,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,grgtan1
26972,yecspi2-XC516443,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,bcwspi1
26972,yecspi2-XC516443,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,japwoo1
26972,yecspi2-XC516443,11,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,crcwar
26972,yecspi2-XC516443,12,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,afrgos1
26972,yecspi2-XC516443,13,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC516443.ogg,yecspi2,[''],False,False,commoo3
26973,yecspi2-XC52050,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC52050.ogg,yecspi2,[''],False,False,whttow1
26974,yecspi2-XC52051,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC52051.ogg,yecspi2,[''],False,False,bcwspi1
26975,yecspi2-XC52052,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC52052.ogg,yecspi2,[''],False,False,relpar1
26975,yecspi2-XC52052,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC52052.ogg,yecspi2,[''],False,False,piefan1
26975,yecspi2-XC52052,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC52052.ogg,yecspi2,[''],False,False,bcwspi1
26975,yecspi2-XC52052,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC52052.ogg,yecspi2,[''],False,False,wbtspi1
26976,yecspi2-XC52053,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC52053.ogg,yecspi2,[''],False,False,oriwar1
26976,yecspi2-XC52053,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC52053.ogg,yecspi2,[''],False,False,oriwar1
26976,yecspi2-XC52053,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC52053.ogg,yecspi2,[''],False,False,oriwar1
26977,yecspi2-XC522714,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522714.ogg,yecspi2,[''],False,False,whctyr1
26977,yecspi2-XC522714,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522714.ogg,yecspi2,[''],False,False,herwar
26977,yecspi2-XC522714,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522714.ogg,yecspi2,[''],False,False,putsun1
26978,yecspi2-XC522716,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,comsni
26978,yecspi2-XC522716,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,eursta
26978,yecspi2-XC522716,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,wrenti
26978,yecspi2-XC522716,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,yetgre1
26978,yecspi2-XC522716,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,swyrob1
26978,yecspi2-XC522716,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,ridrai1
26978,yecspi2-XC522716,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,junbab2
26978,yecspi2-XC522716,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,suphem1
26978,yecspi2-XC522716,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,blchaw1
26978,yecspi2-XC522716,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,olispi1
26978,yecspi2-XC522716,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,rhptyr1
26978,yecspi2-XC522716,11,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,ybttyr1
26978,yecspi2-XC522716,12,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,euroys1
26978,yecspi2-XC522716,13,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,amakin1
26978,yecspi2-XC522716,14,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,euroys1
26978,yecspi2-XC522716,15,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,crcwar
26978,yecspi2-XC522716,16,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,crcwar
26978,yecspi2-XC522716,17,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522716.ogg,yecspi2,[''],False,False,euroys1
26979,yecspi2-XC522719,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,cogwar1
26979,yecspi2-XC522719,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,mabwea1
26979,yecspi2-XC522719,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,eutspa
26979,yecspi2-XC522719,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,rhptyr1
26979,yecspi2-XC522719,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,gabbou1
26979,yecspi2-XC522719,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,wincis3
26979,yecspi2-XC522719,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,wincis3
26979,yecspi2-XC522719,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,sooowl1
26979,yecspi2-XC522719,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,rhptyr1
26979,yecspi2-XC522719,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,ridrai1
26979,yecspi2-XC522719,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,firgat1
26979,yecspi2-XC522719,11,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522719.ogg,yecspi2,[''],False,False,firgat1
26980,yecspi2-XC522725,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,hootan1
26980,yecspi2-XC522725,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,gobful1
26980,yecspi2-XC522725,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,ccswea1
26980,yecspi2-XC522725,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,spbant6
26980,yecspi2-XC522725,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,blrpar1
26980,yecspi2-XC522725,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,ccswea1
26980,yecspi2-XC522725,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,ccswea1
26980,yecspi2-XC522725,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,suphem1
26980,yecspi2-XC522725,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,bnhcow
26980,yecspi2-XC522725,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,bagwea1
26980,yecspi2-XC522725,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,euroys1
26980,yecspi2-XC522725,11,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,marwre
26980,yecspi2-XC522725,12,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,whiwag
26980,yecspi2-XC522725,13,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,stcspi2
26980,yecspi2-XC522725,14,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,marwre
26980,yecspi2-XC522725,15,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,stcspi2
26980,yecspi2-XC522725,16,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,croslf1
26980,yecspi2-XC522725,17,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,hootan1
26980,yecspi2-XC522725,18,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522725.ogg,yecspi2,[''],False,False,hootan1
26981,yecspi2-XC522728,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,rudduc
26981,yecspi2-XC522728,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,crcwar
26981,yecspi2-XC522728,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,gryfin1
