working_df_idx,samplename,chunk_id,filepath,primary_label,secondary_labels,matches_primary,matches_secondary,top_class
15163,purgal2-XC504766-6,6,/kaggle/input/birdclef-2025/train_audio/purgal2/XC504766.ogg,purgal2,"['cotfly1', 'yebela1', 'socfly1', 'trokin', 'grekis']",False,True,grekis
15169,purgal2-XC518752-2,2,/kaggle/input/birdclef-2025/train_audio/purgal2/XC518752.ogg,purgal2,[''],True,False,purgal2
15194,purgal2-XC85083-1,1,/kaggle/input/birdclef-2025/train_audio/purgal2/XC85083.ogg,purgal2,"['watjac1', 'yecspi2']",True,False,purgal2
15203,purgal2-iNat198522-0,0,/kaggle/input/birdclef-2025/train_audio/purgal2/iNat198522.ogg,purgal2,[''],True,False,purgal2
15203,purgal2-iNat198522-1,1,/kaggle/input/birdclef-2025/train_audio/purgal2/iNat198522.ogg,purgal2,[''],True,False,purgal2
15453,rinkin1-XC117138-0,0,/kaggle/input/birdclef-2025/train_audio/rinkin1/XC117138.ogg,rinkin1,[''],True,False,rinkin1
15689,roahaw-XC117319-3,3,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117319.ogg,roahaw,[''],True,False,roahaw
15689,roahaw-XC117319-4,4,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117319.ogg,roahaw,[''],True,False,roahaw
15689,roahaw-XC117319-5,5,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117319.ogg,roahaw,[''],True,False,roahaw
15689,roahaw-XC117319-6,6,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117319.ogg,roahaw,[''],True,False,roahaw
15690,roahaw-XC117320-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117320.ogg,roahaw,[''],True,False,roahaw
15690,roahaw-XC117320-3,3,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117320.ogg,roahaw,[''],True,False,roahaw
15690,roahaw-XC117320-4,4,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117320.ogg,roahaw,[''],True,False,roahaw
15690,roahaw-XC117320-6,6,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117320.ogg,roahaw,[''],True,False,roahaw
15690,roahaw-XC117320-10,10,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117320.ogg,roahaw,[''],True,False,roahaw
15690,roahaw-XC117320-11,11,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117320.ogg,roahaw,[''],True,False,roahaw
15690,roahaw-XC117320-13,13,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117320.ogg,roahaw,[''],True,False,roahaw
15716,roahaw-XC117959-7,7,/kaggle/input/birdclef-2025/train_audio/roahaw/XC117959.ogg,roahaw,[''],True,False,roahaw
15722,roahaw-XC121461-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC121461.ogg,roahaw,[''],True,False,roahaw
15722,roahaw-XC121461-1,1,/kaggle/input/birdclef-2025/train_audio/roahaw/XC121461.ogg,roahaw,[''],True,False,roahaw
15722,roahaw-XC121461-3,3,/kaggle/input/birdclef-2025/train_audio/roahaw/XC121461.ogg,roahaw,[''],True,False,roahaw
15754,roahaw-XC172507-8,8,/kaggle/input/birdclef-2025/train_audio/roahaw/XC172507.ogg,roahaw,['wbwwre1'],True,False,roahaw
15754,roahaw-XC172507-17,17,/kaggle/input/birdclef-2025/train_audio/roahaw/XC172507.ogg,roahaw,['wbwwre1'],True,False,roahaw
15754,roahaw-XC172507-19,19,/kaggle/input/birdclef-2025/train_audio/roahaw/XC172507.ogg,roahaw,['wbwwre1'],True,False,roahaw
15781,roahaw-XC212222-2,2,/kaggle/input/birdclef-2025/train_audio/roahaw/XC212222.ogg,roahaw,[''],True,False,roahaw
15814,roahaw-XC256969-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC256969.ogg,roahaw,[''],True,False,roahaw
15814,roahaw-XC256969-1,1,/kaggle/input/birdclef-2025/train_audio/roahaw/XC256969.ogg,roahaw,[''],True,False,roahaw
15814,roahaw-XC256969-2,2,/kaggle/input/birdclef-2025/train_audio/roahaw/XC256969.ogg,roahaw,[''],True,False,roahaw
15814,roahaw-XC256969-3,3,/kaggle/input/birdclef-2025/train_audio/roahaw/XC256969.ogg,roahaw,[''],True,False,roahaw
15814,roahaw-XC256969-4,4,/kaggle/input/birdclef-2025/train_audio/roahaw/XC256969.ogg,roahaw,[''],True,False,roahaw
15814,roahaw-XC256969-6,6,/kaggle/input/birdclef-2025/train_audio/roahaw/XC256969.ogg,roahaw,[''],True,False,roahaw
15817,roahaw-XC257367-3,3,/kaggle/input/birdclef-2025/train_audio/roahaw/XC257367.ogg,roahaw,[''],True,False,roahaw
15835,roahaw-XC296572-1,1,/kaggle/input/birdclef-2025/train_audio/roahaw/XC296572.ogg,roahaw,[''],True,False,roahaw
15838,roahaw-XC298870-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC298870.ogg,roahaw,[''],True,False,roahaw
15853,roahaw-XC325906-3,3,/kaggle/input/birdclef-2025/train_audio/roahaw/XC325906.ogg,roahaw,['crcwoo1'],False,True,crcwoo1
15854,roahaw-XC326850-8,8,/kaggle/input/birdclef-2025/train_audio/roahaw/XC326850.ogg,roahaw,[''],True,False,roahaw
15890,roahaw-XC376368-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC376368.ogg,roahaw,[''],True,False,roahaw
15890,roahaw-XC376368-1,1,/kaggle/input/birdclef-2025/train_audio/roahaw/XC376368.ogg,roahaw,[''],True,False,roahaw
15898,roahaw-XC388972-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC388972.ogg,roahaw,[''],True,False,roahaw
15898,roahaw-XC388972-2,2,/kaggle/input/birdclef-2025/train_audio/roahaw/XC388972.ogg,roahaw,[''],True,False,roahaw
15899,roahaw-XC388974-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC388974.ogg,roahaw,[''],True,False,roahaw
15899,roahaw-XC388974-2,2,/kaggle/input/birdclef-2025/train_audio/roahaw/XC388974.ogg,roahaw,[''],True,False,roahaw
15901,roahaw-XC390055-13,13,/kaggle/input/birdclef-2025/train_audio/roahaw/XC390055.ogg,roahaw,"['butsal1', 'yebsee1', 'crbtan1', 'trokin', 'rugdov', 'thbeup1']",True,False,roahaw
15906,roahaw-XC398766-2,2,/kaggle/input/birdclef-2025/train_audio/roahaw/XC398766.ogg,roahaw,[''],True,False,roahaw
15926,roahaw-XC436166-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC436166.ogg,roahaw,[''],True,False,roahaw
15935,roahaw-XC443972-1,1,/kaggle/input/birdclef-2025/train_audio/roahaw/XC443972.ogg,roahaw,[''],True,False,roahaw
15947,roahaw-XC455647-12,12,/kaggle/input/birdclef-2025/train_audio/roahaw/XC455647.ogg,roahaw,[''],True,False,roahaw
15962,roahaw-XC490270-5,5,/kaggle/input/birdclef-2025/train_audio/roahaw/XC490270.ogg,roahaw,"['linwoo1', 'socfly1']",True,False,roahaw
15976,roahaw-XC51323-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC51323.ogg,roahaw,[''],True,False,roahaw
15992,roahaw-XC52690-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC52690.ogg,roahaw,[''],True,False,roahaw
15992,roahaw-XC52690-1,1,/kaggle/input/birdclef-2025/train_audio/roahaw/XC52690.ogg,roahaw,[''],True,False,roahaw
15992,roahaw-XC52690-2,2,/kaggle/input/birdclef-2025/train_audio/roahaw/XC52690.ogg,roahaw,[''],True,False,roahaw
15992,roahaw-XC52690-3,3,/kaggle/input/birdclef-2025/train_audio/roahaw/XC52690.ogg,roahaw,[''],True,False,roahaw
15992,roahaw-XC52690-4,4,/kaggle/input/birdclef-2025/train_audio/roahaw/XC52690.ogg,roahaw,[''],True,False,roahaw
16009,roahaw-XC556561-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC556561.ogg,roahaw,"['whtdov', 'yebfly1']",True,False,roahaw
16039,roahaw-XC616860-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC616860.ogg,roahaw,[''],True,False,roahaw
16056,roahaw-XC680705-4,4,/kaggle/input/birdclef-2025/train_audio/roahaw/XC680705.ogg,roahaw,[''],True,False,roahaw
16063,roahaw-XC704725-15,15,/kaggle/input/birdclef-2025/train_audio/roahaw/XC704725.ogg,roahaw,"['creoro1', 'pirfly1']",True,False,roahaw
16069,roahaw-XC716349-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC716349.ogg,roahaw,[''],True,False,roahaw
16116,roahaw-XC825895-3,3,/kaggle/input/birdclef-2025/train_audio/roahaw/XC825895.ogg,roahaw,[''],True,False,roahaw
16132,roahaw-XC85408-1,1,/kaggle/input/birdclef-2025/train_audio/roahaw/XC85408.ogg,roahaw,[''],True,False,roahaw
16132,roahaw-XC85408-2,2,/kaggle/input/birdclef-2025/train_audio/roahaw/XC85408.ogg,roahaw,[''],True,False,roahaw
16141,roahaw-XC872249-0,0,/kaggle/input/birdclef-2025/train_audio/roahaw/XC872249.ogg,roahaw,[''],True,False,roahaw
16141,roahaw-XC872249-2,2,/kaggle/input/birdclef-2025/train_audio/roahaw/XC872249.ogg,roahaw,[''],True,False,roahaw
16161,roahaw-XC937876-3,3,/kaggle/input/birdclef-2025/train_audio/roahaw/XC937876.ogg,roahaw,[''],True,False,roahaw
16171,roahaw-XC956031-2,2,/kaggle/input/birdclef-2025/train_audio/roahaw/XC956031.ogg,roahaw,['strfly1'],True,False,roahaw
16178,roahaw-iNat1061635-1,1,/kaggle/input/birdclef-2025/train_audio/roahaw/iNat1061635.ogg,roahaw,[''],True,False,roahaw
16279,roahaw-iNat523252-1,1,/kaggle/input/birdclef-2025/train_audio/roahaw/iNat523252.ogg,roahaw,[''],True,False,roahaw
16355,roahaw-iNat855370-1,1,/kaggle/input/birdclef-2025/train_audio/roahaw/iNat855370.ogg,roahaw,[''],True,False,roahaw
17161,ruther1-XC243694-11,11,/kaggle/input/birdclef-2025/train_audio/ruther1/XC243694.ogg,ruther1,['compau'],True,False,ruther1
17161,ruther1-XC243694-20,20,/kaggle/input/birdclef-2025/train_audio/ruther1/XC243694.ogg,ruther1,['compau'],True,False,ruther1
17161,ruther1-XC243694-21,21,/kaggle/input/birdclef-2025/train_audio/ruther1/XC243694.ogg,ruther1,['compau'],True,False,ruther1
17172,ruther1-XC300937-0,0,/kaggle/input/birdclef-2025/train_audio/ruther1/XC300937.ogg,ruther1,[''],True,False,ruther1
17172,ruther1-XC300937-2,2,/kaggle/input/birdclef-2025/train_audio/ruther1/XC300937.ogg,ruther1,[''],True,False,ruther1
17172,ruther1-XC300937-3,3,/kaggle/input/birdclef-2025/train_audio/ruther1/XC300937.ogg,ruther1,[''],True,False,ruther1
17172,ruther1-XC300937-5,5,/kaggle/input/birdclef-2025/train_audio/ruther1/XC300937.ogg,ruther1,[''],True,False,ruther1
17174,ruther1-XC300939-0,0,/kaggle/input/birdclef-2025/train_audio/ruther1/XC300939.ogg,ruther1,[''],True,False,ruther1
17174,ruther1-XC300939-1,1,/kaggle/input/birdclef-2025/train_audio/ruther1/XC300939.ogg,ruther1,[''],True,False,ruther1
17272,rutjac1-XC261831-0,0,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC261831.ogg,rutjac1,['rumfly1'],True,False,rutjac1
17278,rutjac1-XC275286-0,0,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC275286.ogg,rutjac1,['pirfly1'],True,False,rutjac1
17318,rutjac1-XC388078-1,1,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC388078.ogg,rutjac1,[''],True,False,rutjac1
17347,rutjac1-XC489597-0,0,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC489597.ogg,rutjac1,[''],True,False,rutjac1
17347,rutjac1-XC489597-3,3,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC489597.ogg,rutjac1,[''],True,False,rutjac1
17362,rutjac1-XC54936-0,0,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC54936.ogg,rutjac1,[''],True,False,rutjac1
17363,rutjac1-XC54937-0,0,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC54937.ogg,rutjac1,[''],True,False,rutjac1
17363,rutjac1-XC54937-1,1,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC54937.ogg,rutjac1,[''],True,False,rutjac1
17364,rutjac1-XC54938-0,0,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC54938.ogg,rutjac1,[''],True,False,rutjac1
17364,rutjac1-XC54938-1,1,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC54938.ogg,rutjac1,[''],True,False,rutjac1
17365,rutjac1-XC54939-0,0,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC54939.ogg,rutjac1,[''],True,False,rutjac1
17365,rutjac1-XC54939-1,1,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC54939.ogg,rutjac1,[''],True,False,rutjac1
17366,rutjac1-XC54940-1,1,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC54940.ogg,rutjac1,[''],True,False,rutjac1
17399,rutjac1-XC705033-13,13,/kaggle/input/birdclef-2025/train_audio/rutjac1/XC705033.ogg,rutjac1,"['creoro1', 'yeofly1']",False,True,yeofly1
17507,saffin-XC127043-8,8,/kaggle/input/birdclef-2025/train_audio/saffin/XC127043.ogg,saffin,"['whtdov', 'grekis']",True,False,saffin
17536,saffin-XC245147-3,3,/kaggle/input/birdclef-2025/train_audio/saffin/XC245147.ogg,saffin,[''],True,False,saffin
17536,saffin-XC245147-11,11,/kaggle/input/birdclef-2025/train_audio/saffin/XC245147.ogg,saffin,[''],True,False,saffin
17640,saffin-XC582161-2,2,/kaggle/input/birdclef-2025/train_audio/saffin/XC582161.ogg,saffin,[''],True,False,saffin
17681,saffin-XC753594-4,4,/kaggle/input/birdclef-2025/train_audio/saffin/XC753594.ogg,saffin,['banana'],False,True,banana
17900,saffin-iNat874307-0,0,/kaggle/input/birdclef-2025/train_audio/saffin/iNat874307.ogg,saffin,[''],True,False,saffin
17900,saffin-iNat874307-4,4,/kaggle/input/birdclef-2025/train_audio/saffin/iNat874307.ogg,saffin,[''],True,False,saffin
18021,secfly1-XC297413-1,1,/kaggle/input/birdclef-2025/train_audio/secfly1/XC297413.ogg,secfly1,[''],True,False,secfly1
18035,secfly1-XC385731-0,0,/kaggle/input/birdclef-2025/train_audio/secfly1/XC385731.ogg,secfly1,[''],True,False,secfly1
18089,secfly1-XC63602-0,0,/kaggle/input/birdclef-2025/train_audio/secfly1/XC63602.ogg,secfly1,[''],True,False,secfly1
18285,smbani-XC171392-0,0,/kaggle/input/birdclef-2025/train_audio/smbani/XC171392.ogg,smbani,[''],True,False,smbani
18361,smbani-XC364817-1,1,/kaggle/input/birdclef-2025/train_audio/smbani/XC364817.ogg,smbani,[''],True,False,smbani
18376,smbani-XC387847-2,2,/kaggle/input/birdclef-2025/train_audio/smbani/XC387847.ogg,smbani,[''],True,False,smbani
18461,smbani-XC722400-3,3,/kaggle/input/birdclef-2025/train_audio/smbani/XC722400.ogg,smbani,['banana'],False,True,banana
18461,smbani-XC722400-6,6,/kaggle/input/birdclef-2025/train_audio/smbani/XC722400.ogg,smbani,['banana'],False,True,banana
18461,smbani-XC722400-10,10,/kaggle/input/birdclef-2025/train_audio/smbani/XC722400.ogg,smbani,['banana'],False,True,banana
18461,smbani-XC722400-11,11,/kaggle/input/birdclef-2025/train_audio/smbani/XC722400.ogg,smbani,['banana'],False,True,banana
18689,sobtyr1-XC171644-6,6,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC171644.ogg,sobtyr1,[''],True,False,sobtyr1
18823,sobtyr1-XC451885-1,1,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC451885.ogg,sobtyr1,[''],True,False,sobtyr1
18843,sobtyr1-XC493370-8,8,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC493370.ogg,sobtyr1,"['recwoo1', 'grekis']",True,False,sobtyr1
18898,sobtyr1-XC627416-0,0,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC627416.ogg,sobtyr1,[''],True,False,sobtyr1
18898,sobtyr1-XC627416-3,3,/kaggle/input/birdclef-2025/train_audio/sobtyr1/XC627416.ogg,sobtyr1,[''],True,False,sobtyr1
19284,socfly1-XC441811-2,2,/kaggle/input/birdclef-2025/train_audio/socfly1/XC441811.ogg,socfly1,"['whtdov', 'trokin', 'grekis']",False,True,grekis
19328,socfly1-XC497713-22,22,/kaggle/input/birdclef-2025/train_audio/socfly1/XC497713.ogg,socfly1,"['whtdov', 'mastit1']",True,False,socfly1
21856,strher-XC120021-2,2,/kaggle/input/birdclef-2025/train_audio/strher/XC120021.ogg,strher,['grekis'],True,False,strher
21868,strher-XC247433-28,28,/kaggle/input/birdclef-2025/train_audio/strher/XC247433.ogg,strher,"['yebela1', 'yecspi2', 'grekis', 'rugdov']",True,False,strher
21920,strher-XC524930-0,0,/kaggle/input/birdclef-2025/train_audio/strher/XC524930.ogg,strher,[''],True,False,strher
21920,strher-XC524930-2,2,/kaggle/input/birdclef-2025/train_audio/strher/XC524930.ogg,strher,[''],True,False,strher
21920,strher-XC524930-3,3,/kaggle/input/birdclef-2025/train_audio/strher/XC524930.ogg,strher,[''],True,False,strher
21920,strher-XC524930-4,4,/kaggle/input/birdclef-2025/train_audio/strher/XC524930.ogg,strher,[''],True,False,strher
21920,strher-XC524930-5,5,/kaggle/input/birdclef-2025/train_audio/strher/XC524930.ogg,strher,[''],True,False,strher
21997,strher-XC946033-0,0,/kaggle/input/birdclef-2025/train_audio/strher/XC946033.ogg,strher,[''],True,False,strher
21997,strher-XC946033-1,1,/kaggle/input/birdclef-2025/train_audio/strher/XC946033.ogg,strher,[''],True,False,strher
22042,strowl1-XC234363-9,9,/kaggle/input/birdclef-2025/train_audio/strowl1/XC234363.ogg,strowl1,[''],True,False,strowl1
22059,strowl1-XC387656-2,2,/kaggle/input/birdclef-2025/train_audio/strowl1/XC387656.ogg,strowl1,[''],True,False,strowl1
22065,strowl1-XC399331-1,1,/kaggle/input/birdclef-2025/train_audio/strowl1/XC399331.ogg,strowl1,[''],True,False,strowl1
22073,strowl1-XC442471-0,0,/kaggle/input/birdclef-2025/train_audio/strowl1/XC442471.ogg,strowl1,[''],True,False,strowl1
22073,strowl1-XC442471-3,3,/kaggle/input/birdclef-2025/train_audio/strowl1/XC442471.ogg,strowl1,[''],True,False,strowl1
22091,strowl1-XC51627-2,2,/kaggle/input/birdclef-2025/train_audio/strowl1/XC51627.ogg,strowl1,[''],True,False,strowl1
22105,strowl1-XC564678-3,3,/kaggle/input/birdclef-2025/train_audio/strowl1/XC564678.ogg,strowl1,[''],True,False,strowl1
22107,strowl1-XC577721-20,20,/kaggle/input/birdclef-2025/train_audio/strowl1/XC577721.ogg,strowl1,[''],True,False,strowl1
22120,strowl1-XC670805-1,1,/kaggle/input/birdclef-2025/train_audio/strowl1/XC670805.ogg,strowl1,[''],True,False,strowl1
22120,strowl1-XC670805-2,2,/kaggle/input/birdclef-2025/train_audio/strowl1/XC670805.ogg,strowl1,[''],True,False,strowl1
22120,strowl1-XC670805-4,4,/kaggle/input/birdclef-2025/train_audio/strowl1/XC670805.ogg,strowl1,[''],True,False,strowl1
22146,strowl1-iNat1142417-0,0,/kaggle/input/birdclef-2025/train_audio/strowl1/iNat1142417.ogg,strowl1,[''],True,False,strowl1
22161,strowl1-iNat1273724-0,0,/kaggle/input/birdclef-2025/train_audio/strowl1/iNat1273724.ogg,strowl1,[''],True,False,strowl1
22162,strowl1-iNat135708-0,0,/kaggle/input/birdclef-2025/train_audio/strowl1/iNat135708.ogg,strowl1,[''],True,False,strowl1
22590,trokin-XC28583-0,0,/kaggle/input/birdclef-2025/train_audio/trokin/XC28583.ogg,trokin,"['yebela1', 'compau']",True,False,trokin
22623,trokin-XC347716-0,0,/kaggle/input/birdclef-2025/train_audio/trokin/XC347716.ogg,trokin,['grekis'],False,True,grekis
22623,trokin-XC347716-1,1,/kaggle/input/birdclef-2025/train_audio/trokin/XC347716.ogg,trokin,['grekis'],False,True,grekis
22623,trokin-XC347716-2,2,/kaggle/input/birdclef-2025/train_audio/trokin/XC347716.ogg,trokin,['grekis'],False,True,grekis
22644,trokin-XC387102-0,0,/kaggle/input/birdclef-2025/train_audio/trokin/XC387102.ogg,trokin,[''],True,False,trokin
23278,tropar-XC130630-6,6,/kaggle/input/birdclef-2025/train_audio/tropar/XC130630.ogg,tropar,[''],True,False,tropar
23278,tropar-XC130630-8,8,/kaggle/input/birdclef-2025/train_audio/tropar/XC130630.ogg,tropar,[''],True,False,tropar
23278,tropar-XC130630-14,14,/kaggle/input/birdclef-2025/train_audio/tropar/XC130630.ogg,tropar,[''],True,False,tropar
23278,tropar-XC130630-15,15,/kaggle/input/birdclef-2025/train_audio/tropar/XC130630.ogg,tropar,[''],True,False,tropar
23278,tropar-XC130630-19,19,/kaggle/input/birdclef-2025/train_audio/tropar/XC130630.ogg,tropar,[''],True,False,tropar
23465,tropar-XC63838-0,0,/kaggle/input/birdclef-2025/train_audio/tropar/XC63838.ogg,tropar,[''],True,False,tropar
23465,tropar-XC63838-1,1,/kaggle/input/birdclef-2025/train_audio/tropar/XC63838.ogg,tropar,[''],True,False,tropar
23465,tropar-XC63838-2,2,/kaggle/input/birdclef-2025/train_audio/tropar/XC63838.ogg,tropar,[''],True,False,tropar
23518,tropar-XC84605-2,2,/kaggle/input/birdclef-2025/train_audio/tropar/XC84605.ogg,tropar,['banana'],False,True,banana
23518,tropar-XC84605-4,4,/kaggle/input/birdclef-2025/train_audio/tropar/XC84605.ogg,tropar,['banana'],False,True,banana
23549,tropar-XC927183-0,0,/kaggle/input/birdclef-2025/train_audio/tropar/XC927183.ogg,tropar,[''],True,False,tropar
23549,tropar-XC927183-3,3,/kaggle/input/birdclef-2025/train_audio/tropar/XC927183.ogg,tropar,[''],True,False,tropar
23662,trsowl-XC114099-1,1,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-2,2,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-3,3,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-4,4,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-5,5,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-6,6,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-8,8,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-9,9,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-13,13,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-15,15,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-16,16,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-17,17,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23662,trsowl-XC114099-19,19,/kaggle/input/birdclef-2025/train_audio/trsowl/XC114099.ogg,trsowl,[''],True,False,trsowl
23666,trsowl-XC118111-0,0,/kaggle/input/birdclef-2025/train_audio/trsowl/XC118111.ogg,trsowl,['compot1'],True,False,trsowl
23678,trsowl-XC154674-11,11,/kaggle/input/birdclef-2025/train_audio/trsowl/XC154674.ogg,trsowl,[''],True,False,trsowl
23687,trsowl-XC203422-0,0,/kaggle/input/birdclef-2025/train_audio/trsowl/XC203422.ogg,trsowl,[''],True,False,trsowl
23692,trsowl-XC215870-0,0,/kaggle/input/birdclef-2025/train_audio/trsowl/XC215870.ogg,trsowl,[''],True,False,trsowl
23710,trsowl-XC257739-0,0,/kaggle/input/birdclef-2025/train_audio/trsowl/XC257739.ogg,trsowl,[''],True,False,trsowl
23710,trsowl-XC257739-3,3,/kaggle/input/birdclef-2025/train_audio/trsowl/XC257739.ogg,trsowl,[''],True,False,trsowl
23712,trsowl-XC260420-0,0,/kaggle/input/birdclef-2025/train_audio/trsowl/XC260420.ogg,trsowl,[''],True,False,trsowl
23712,trsowl-XC260420-1,1,/kaggle/input/birdclef-2025/train_audio/trsowl/XC260420.ogg,trsowl,[''],True,False,trsowl
23726,trsowl-XC299727-2,2,/kaggle/input/birdclef-2025/train_audio/trsowl/XC299727.ogg,trsowl,[''],True,False,trsowl
23752,trsowl-XC413096-1,1,/kaggle/input/birdclef-2025/train_audio/trsowl/XC413096.ogg,trsowl,[''],True,False,trsowl
23752,trsowl-XC413096-4,4,/kaggle/input/birdclef-2025/train_audio/trsowl/XC413096.ogg,trsowl,[''],True,False,trsowl
23776,trsowl-XC457353-13,13,/kaggle/input/birdclef-2025/train_audio/trsowl/XC457353.ogg,trsowl,[''],True,False,trsowl
23776,trsowl-XC457353-14,14,/kaggle/input/birdclef-2025/train_audio/trsowl/XC457353.ogg,trsowl,[''],True,False,trsowl
23776,trsowl-XC457353-15,15,/kaggle/input/birdclef-2025/train_audio/trsowl/XC457353.ogg,trsowl,[''],True,False,trsowl
23776,trsowl-XC457353-16,16,/kaggle/input/birdclef-2025/train_audio/trsowl/XC457353.ogg,trsowl,[''],True,False,trsowl
23776,trsowl-XC457353-17,17,/kaggle/input/birdclef-2025/train_audio/trsowl/XC457353.ogg,trsowl,[''],True,False,trsowl
23782,trsowl-XC479561-5,5,/kaggle/input/birdclef-2025/train_audio/trsowl/XC479561.ogg,trsowl,[''],True,False,trsowl
23791,trsowl-XC497972-3,3,/kaggle/input/birdclef-2025/train_audio/trsowl/XC497972.ogg,trsowl,[''],True,False,trsowl
23802,trsowl-XC516218-4,4,/kaggle/input/birdclef-2025/train_audio/trsowl/XC516218.ogg,trsowl,[''],True,False,trsowl
23804,trsowl-XC51902-1,1,/kaggle/input/birdclef-2025/train_audio/trsowl/XC51902.ogg,trsowl,[''],True,False,trsowl
23815,trsowl-XC532379-0,0,/kaggle/input/birdclef-2025/train_audio/trsowl/XC532379.ogg,trsowl,[''],True,False,trsowl
23825,trsowl-XC551591-4,4,/kaggle/input/birdclef-2025/train_audio/trsowl/XC551591.ogg,trsowl,[''],True,False,trsowl
23851,trsowl-XC597616-3,3,/kaggle/input/birdclef-2025/train_audio/trsowl/XC597616.ogg,trsowl,[''],True,False,trsowl
23860,trsowl-XC620645-0,0,/kaggle/input/birdclef-2025/train_audio/trsowl/XC620645.ogg,trsowl,[''],True,False,trsowl
23860,trsowl-XC620645-2,2,/kaggle/input/birdclef-2025/train_audio/trsowl/XC620645.ogg,trsowl,[''],True,False,trsowl
23862,trsowl-XC622448-0,0,/kaggle/input/birdclef-2025/train_audio/trsowl/XC622448.ogg,trsowl,[''],True,False,trsowl
23871,trsowl-XC676376-2,2,/kaggle/input/birdclef-2025/train_audio/trsowl/XC676376.ogg,trsowl,[''],True,False,trsowl
23909,trsowl-XC824275-3,3,/kaggle/input/birdclef-2025/train_audio/trsowl/XC824275.ogg,trsowl,[''],True,False,trsowl
23909,trsowl-XC824275-5,5,/kaggle/input/birdclef-2025/train_audio/trsowl/XC824275.ogg,trsowl,[''],True,False,trsowl
